R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,Number,Name,Class
9.80275472,44.76247152,67.67317708,119.3479004,123.8421224,127.1301676,129.8354289,131.9551799,133.5687663,135.0485636,136.4574992,137.7079671,138.9760742,140.2167155,141.3673503,142.5786743,144.2602946,148.2407023,20.53450521,55.34332275,82.3375651,146.4630737,150.2807821,153.0090739,155.2224121,157.131958,158.5181885,159.6746623,160.8217163,161.958964,163,163.9622803,164.8620402,165.8072103,167.1971029,170.3561808,39.53881836,81.5458374,121.4722697,216.5777791,219.388326,221.4552205,223.1849772,224.5414022,225.6042277,226.4536947,227.3487752,228.2136434,229.0349121,230,230.8726807,231.404012,232,233.5093587,43,a136.tif,Authentic
4.075805664,23.83131917,31.11364746,34.58752441,37.6015625,41.1478068,49.79130046,96.39489746,140.1181437,143.1253459,146.102478,149.8888346,153.6035563,155.869283,157.4423218,158.7173869,160.1727498,162.0402832,14.58190918,31.50364176,36.09240723,38.9156901,41.57533773,45.25535075,58.73608398,114.8989461,164.1596883,166.7184245,169.0118815,172.1552734,175.0895996,176.8863525,178.2636108,179.3560384,180.4123739,181.8116048,34.46600342,51.13157145,55.02803548,57.77301025,60.53318278,66.89237467,87.46185303,165.0861206,231.0104574,232.3665771,233.5720418,235.4124349,236.8215942,238.0417887,239,239,239.8852132,240.4940796,44,a137.tif,Authentic
0,0.828369141,2.955546061,4.982991536,7.159810384,9.710347493,12.77368164,16.50174967,20.02231852,23.45351156,27.70088704,32.43048096,37.08404541,41.43662516,45.53592936,53.84161377,62.71065267,66.44163005,0.567647298,2.459554036,4.327392578,6.189208984,8.422648112,10.98325602,13.90411377,17.15920003,20.18115234,23.69372559,29.42757161,36.10972087,41.55790202,47.73921712,53.95288086,64.71354167,76.93579102,81.08654785,14.93933105,18.64198812,20.78940837,22.7064209,24.80104574,27.29844157,30.19045003,33.15378825,36.43424479,39.71883138,44.13049316,50.3600057,57.9516805,69.059611,78.56453451,93.86503092,111.9539185,117.4957886,45,a138.tif,Authentic
0.04695638,17.33607992,31.66125488,35.82196045,38.7798055,41.98463949,45.35996501,48.62042236,52.17738851,76.46396891,128.4978027,130.3597412,132.0389811,134.2317912,136.883606,139.7669881,142.6749064,145.6031494,13.65242513,32.32655843,43.1864624,47.10009766,50.72709147,54.43452962,57.987854,61.45743815,65.60239665,94.17738851,154.6343587,156.0343424,157.4616496,159.318929,161.3809814,163.6755778,165.7457886,167.8643799,35.35076904,56.85146077,67.4510498,72.53476969,77.36515299,82.11395264,86.34120687,91.23329671,97.35038249,141.5093994,223.2809855,224,224.9381917,226.067627,227.0359497,228,228.7199097,229.5196533,46,a139.tif,Authentic
62.14166702,110.7972119,130.1104366,152.4632227,154.8820697,156.1769582,157.1786746,158.1718927,159.2786872,160.5114497,162.2533596,167.5542764,174.4536359,176.9251894,178.8443505,180.7617533,183.2665885,188.7831456,59.91966342,89.67002972,112.4781262,122.4880898,125.6669318,127.8150458,129.6822539,131.5003977,133.1380249,134.4278896,135.3745552,136.2095701,137.1585381,138.2774731,139.5366517,141.3517394,143.6745929,146.634906,50.52639511,59.47871227,63.21195629,65.80663122,68.03290493,70.46259472,73.42600578,77.20810483,82.51973877,91.38560723,95.04320342,96.76451626,98.47733077,100.2647047,102.2770126,104.5632352,107.1749069,111.0190062,47,a14.tif,Authentic
0.784464518,11.58833822,18.12821452,21.62117513,24.45212809,26.95176188,29.24318441,31.44340007,33.69818115,36.30731201,40.65313721,48.63869222,94.38850911,139.1733398,141.8540039,143.5974731,145.2837321,148.4484863,8.725830078,19.54266357,23.63905843,26.77337646,29.42270915,31.8803304,34.15437826,36.24532064,38.73498535,43.58913167,55.73221842,66.40289307,114.1982625,163.4441732,165.4712321,166.7519735,168.0647176,170.5025431,29.09712728,37.27634684,40.82218424,43.74464925,46.19335938,48.59568278,51.03371175,53.94773356,58.1134847,65.3577474,82.2901001,102.1216838,164.5518188,228.9443359,229.6283976,230,230.5646566,232.4883016,48,a140.tif,Authentic
0,0,0,0,0,0,0.192850749,1.549377441,4.878092448,12.30218506,19.79528809,23.34643555,25.85286458,28.32643636,31.64375814,36.65608724,46.41941325,60.3168335,0,0,0,0,0.835306803,1.678324382,4.177266439,9.250142415,16.64054362,22.94875081,28.15920003,31.82672119,34.42179362,37.01411947,40.25651042,45.82295736,57.95863851,74.44543457,1.384379069,4.217875163,5.877217611,7.702473958,10.50870768,14.98378499,21.64147949,28.1268514,34.06492106,40.47928874,45.90382894,50.04711914,52.9362793,55.76017253,59.90708415,67.25034587,83.81691488,107.6178589,49,a141.tif,Authentic
0,0,2.591796875,11.01999919,17.26039632,20.84594727,23.45408122,25.72165934,27.8283488,30.05527751,32.55944824,36.38505046,41.98661296,52.64068604,115.0522868,126.0603434,128.8959757,133.3566081,3.253662109,11.59381104,18.14115397,22.64109294,26.54408773,29.73258464,32.45163981,34.78365072,36.86035156,39.03411865,41.6605835,46.15311686,53.38798014,66.3324585,140.9661865,151.9419352,154.1472371,157.215271,24.74759928,32.43440755,36.47031657,41.0030721,45.87123617,49.32312012,52.36834717,54.90710449,57.23337809,59.9607137,63.4197998,69.53855387,80.12882487,100.7219645,205.1663615,217.0115763,218.7862345,220.677002,50,a142.tif,Authentic
0,0,1.943277995,5.351765951,8.805460612,12.81632487,17.22613525,21.45461019,25.91353353,32.48317464,43.24383545,77.40057373,101.4297282,108.5435791,115.7392375,122.5499471,129.088623,133.8097534,2.958374023,7.017110189,10.11728923,13.10546875,16.01741536,18.94069417,21.881368,25.41585286,30.46789551,40.22601318,59.36256917,100.3094889,130.8678182,136.7217611,142.7992147,148.479777,153.9232585,157.6288249,23.15429688,26.46085612,28.8250529,30.62900798,32.43489583,34.23297119,36.79689535,40.34362793,45.99639893,61.88702393,90.5999349,154.9957072,200.210022,205.3288778,210.0645752,214.46993,218.5024211,221.3193766,51,a143.tif,Authentic
13.75918572,30.69213864,42.58198712,57.48463585,76.96533909,98.21671743,120.2331804,130.9574353,135.7914177,138.5255812,141.4931179,144.9656861,150.2503759,157.9855804,165.6137179,177.719744,197.1320122,209.124147,25.60353935,47.02313298,64.78952847,80.1624706,96.813047,115.6599067,131.6055828,146.402321,152.6391256,156.1341327,159.4490882,163.7522073,170.9924047,179.1155492,187.9550064,198.7899911,218.0043567,228.056483,18.06828083,33.6439835,42.65119328,51.09854648,58.90962717,67.72317539,81.11963604,95.92177199,113.2841501,126.8741952,132.1689478,137.9900914,152.5926668,166.4473532,178.7083703,191.3452597,221.1366002,231.4040945,52,a144.tif,Authentic
9.101233389,16.09618428,19.51792308,22.50769926,25.47112462,28.71883242,33.02690346,39.72943304,50.92823231,66.38340576,81.28066518,95.37308146,112.0686528,123.201462,132.0564696,140.2433369,152.252355,171.5764023,12.71252732,24.46539727,30.24733101,34.44502499,37.94305308,41.72639353,46.16614333,51.62407998,58.35255847,66.01102766,75.48082092,87.7960009,103.9218518,123.0802834,134.9696802,144.090884,151.3499711,168.8592278,1.338214977,6.482177397,9.935190535,12.72260042,15.21773971,17.92730287,21.0870155,25.36288277,31.84131729,41.23585119,52.80213017,64.70160014,79.35695446,95.1037705,105.6563842,113.7707051,121.9878419,139.8314954,53,a145.tif,Authentic
18.08136618,27.98519721,30.5298023,35.24338546,59.42239599,77.63017606,90.73268909,102.0628996,110.4180437,116.9421412,128.3248008,138.7035015,143.8231287,152.0332448,163.8316121,174.122455,195.462575,210.866529,24.26504869,34.06068653,36.41856005,39.67389594,51.05345726,69.96931248,82.12412708,103.3739304,120.0798908,129.9980083,137.6857726,147.0713337,158.2872283,174.0080653,187.4229615,197.2006246,214.4270434,228.5706944,14.27965477,28.04128553,32.11473394,38.30827678,55.00223763,65.90884725,72.57898102,79.06093243,90.60371791,103.1282827,112.5988984,119.9649602,126.5601702,141.1881824,169.6729124,185.2082719,198.1219632,229.1550113,54,a146.tif,Authentic
76.17750985,88.89906673,94.88045531,100.0805956,105.5152398,112.4919081,123.7653881,150.5663808,168.6510762,173.7492582,177.1755948,179.9435184,182.1943141,183.9343205,185.5705616,187.7335869,190.7158386,202.4035443,9.44055133,65.4774505,96.2480984,103.1642391,108.6961213,114.5558073,122.0104925,133.9359389,159.485947,170.4435993,173.8742245,176.7659546,179.0689432,180.8686681,182.4132546,183.8668878,186.7596429,198.8590117,11.72964881,76.33740627,108.2859147,115.0626585,120.4537681,125.8304472,132.4098829,143.0778983,165.2720775,172.0665696,175.1314398,177.5555106,179.4681718,180.9253925,182.4433835,184.3300696,189.2276528,206.6795598,55,a147.tif,Authentic
44.62928198,54.38447429,64.46760533,78.60336085,88.1991962,94.58736581,99.7217457,104.6936667,110.5753088,118.146302,129.0056104,144.4185683,174.3075471,194.9611588,198.4774775,204.797594,211.2574581,214.099234,54.42587797,80.26018234,98.75718833,106.2596968,112.0432109,117.3445002,122.7065599,128.7726978,135.9822517,143.9576523,154.0519232,172.6807196,192.3054701,196.5327453,202.259535,211.2389276,213.5523547,216.4276043,63.37044829,95.99892108,112.4730809,119.8343044,125.493985,130.8218428,136.6122889,144.1149323,156.5482279,182.4827912,192.4496143,195.184334,198.1432271,206.4796084,214.9044613,217.4902357,219.7869936,222.6003399,56,a148.tif,Authentic
26.48324972,49.01677726,87.64988941,107.2587258,129.3895722,137.2918218,140.8978799,142.6238604,144.3355991,146.0796515,149.9923396,157.8381076,166.805632,177.8155311,185.7759616,191.3047958,195.0357124,199.8478179,27.85396774,54.30474187,100.6023898,117.8158008,135.1219723,142.6053569,146.4758051,148.536117,150.3050386,151.9582187,154.9010358,161.5723148,170.2694881,181.1021471,188.9674435,194.3816151,198.191374,202.7281113,30.03274532,60.14686843,112.5422668,128.1678805,141.6983061,148.4285483,152.122215,154.1998705,155.9990559,158.1019582,161.1193559,167.5514916,176.2560824,187.2772833,195.4428171,201.183336,205.4605923,210.345741,57,a149.tif,Authentic
167.8759995,172.9195378,175.3718759,177.4076276,179.2099887,181.0910118,183.1070875,185.2624021,187.3064428,189.0190062,190.5693892,192.1114414,193.4619668,194.6726671,195.895215,197.3399757,199.0750617,203.1765814,114.2840876,116.7560179,118.0833089,119.0759409,120.0834764,121.0995521,122.0794993,123,123.9458283,124.7390212,125.47327,126.2637418,127.2387072,128.3914263,129.6399297,131.2429774,132.9414744,135.6810399,41.28161762,45.16054758,47.89793612,50.25750408,52.53221418,54.53794951,56.38029053,57.82450705,59.33160296,60.59819148,61.96165278,63.41411647,64.89642902,66.767363,69.09013271,72.36086574,76.79419768,88.16293381,58,a15.tif,Authentic
20.51006096,36.49010088,42.63901926,48.08288828,66.918838,82.08358958,89.95468522,95.60311809,100.4587582,105.2601284,110.7338836,117.5918973,127.8409937,146.0595026,172.1675838,190.2946539,194.8495711,211.7051842,2.549171926,14.4968981,34.01947456,42.67343691,51.6672331,71.25031019,88.20467174,97.06689324,103.1112909,108.17136,113.2309705,118.6030102,124.8868749,133.2888547,147.0752279,175.5570211,189.1575228,198.3983385,2.480579382,16.57957059,36.33303663,47.56387226,66.13562065,88.47049145,102.1745158,109.9864056,115.9235853,121.2289745,126.4515024,132.0067702,138.5391649,148.086152,166.301559,184.2262502,188.3015051,201.1195717,59,a150.tif,Authentic
34.05402708,41.37684091,43.95004585,45.58623294,46.95177213,48.43753034,50.2730485,52.62089335,55.15075255,58.64417112,65.9205373,80.33228138,104.3865782,142.1521821,190.168312,211.4319199,228.2906889,239.5954038,41.92466419,45.89170308,47.8700437,50.30193667,55.26347305,61.39960619,67.21060582,73.76638615,81.78534822,90.16631602,98.08445272,107.9410908,118.8524842,128.9584075,142.6291741,167.9322976,216.3102174,239.520041,35.46447645,43.73760587,47.1408804,49.83255111,53.3538059,59.21745698,69.72179964,83.8053083,96.43515671,107.1874899,119.6760803,137.6196256,157.8594702,175.9410099,187.9485893,199.4057291,224.4345903,241.1794519,60,a151.tif,Authentic
43.01211091,113.2104709,127.1251551,130.5642499,134.0242758,137.3765442,141.1608944,145.729487,151.5894158,157.7176728,163.4131197,168.5899013,175.2490425,182.1724929,187.6210012,192.9352646,196.107245,199.6892971,43.40276204,118.1888385,130.911825,134.4114204,138.0347413,141.4229109,145.1333549,149.2002212,154.6371311,160.7070723,166.3543454,171.3848249,177.9817392,184.9431677,190.1161191,194.7623402,198.3130226,201.9861089,46.37330744,124.0697794,136.8856611,140.3674543,143.927874,147.1808545,150.6594649,154.5217133,160.0770081,165.948913,171.5144306,176.4050278,182.7617198,189.7148136,194.4203215,198.6772941,202.5305875,206.9856503,61,a152.tif,Authentic
64.11533689,84.38312564,92.05880132,97.52667638,102.2338566,107.2418137,113.0340131,120.5266764,131.356665,149.0796245,178.0147812,201.6314938,220.2348276,223.2327237,228.5464746,233.9060258,237.3343853,241.5623078,0.658170146,30.06203809,81.56818795,95.48926471,102.6391002,108.221422,113.4757242,118.9933916,125.3310676,133.8103253,147.6212979,184.6356476,217.783568,222.2052921,227.6610293,233.6354318,237.2297028,241.4648271,0.598559637,34.30946216,93.36812861,106.756514,113.9257971,119.5068781,124.5686195,129.6414468,135.3443114,142.5540541,154.4175433,184.7577278,222.1941522,226.2143551,231.4275503,237.1046016,240.7207477,244.9267951,62,a153.tif,Authentic
41.65274856,89.55847764,216.4034633,226.4746453,228.5114905,229.9731078,231.445892,233.1692831,234.4169499,235.2973243,236.0641959,237,237.8107029,238.4293575,239.0599612,240.0883099,241.8601985,244.4704914,47.3411825,93.29495064,214.3474403,224.5073906,226.9595404,229.1778335,230.6119113,232.5307763,234.0986136,235,235.9294384,237.2401953,238.2051033,239,239.9187571,240.5052328,241.9932028,244.7200464,51.87721854,97.14301127,218.139235,228.6831742,230.7679236,232.6164698,234.1950423,235.6357285,237.2329126,238.1355937,239.165372,240.3416141,241.3682904,242.201381,243,243.9056212,245.3309058,247.8919189,63,a154.tif,Authentic
120.6465178,158.3067918,163.9281167,168.3372714,171.8090845,174.1174947,175.8570966,177.5823218,179.455872,181.5870961,184.1508604,187.6738685,191.3639478,194.6150402,197.7964611,200.7247937,203.4568431,208.3650267,116.501025,158.611183,164.1154718,168.3195231,171.6648864,173.6419863,175.3502185,176.7502293,178.5064466,180.7549226,183.5870421,187.3661596,191.0706964,194.3952096,197.0462319,199.6285267,202.0016723,206.1187085,120.7057776,163.3217349,168.7524411,172.8243783,176.1317365,178.3703674,179.8428009,181.4185952,183.0699682,185.1374818,188.1037115,191.7408966,195.5480391,198.8033393,201.0306414,202.9403895,205.391784,209.6345687,64,a155.tif,Authentic
13.98524572,23.96809085,36.86885688,49.71001241,69.30374386,113.0102228,128.037061,132.6487296,135.670362,137.6497276,139.3681826,140.7849167,142.4506662,144.1514808,145.9860819,148.069132,150.5388143,153.8355451,20.22600744,28.08825592,43.97720775,62.73320926,79.50879322,118.0963748,135.16637,140.0423208,143.6024438,145.9710579,147.6792361,149.4613206,151.4602956,154.0812699,157.4522037,160.0363058,162.0876355,164.430868,29.21610832,39.65835896,57.57350165,80.62782543,92.09796623,120.3741436,138.3210066,143.1800183,146.4624804,148.5189081,150.2062901,151.9534175,154.3573124,158.4398231,162.1584669,164.7690025,166.9621837,169.651265,65,a156.tif,Authentic
28.09084534,41.11638884,45.0016993,53.21287155,73.37686789,81.42817069,84.27048605,86.52349355,88.42331553,89.97148945,91.63335491,93.73601446,96.84110158,101.9877812,108.8098937,124.2459945,146.7041862,216.2048605,20.0081189,28.83562605,32.47267627,43.72053191,69.82564601,81.05745266,84.74057291,87.51817986,89.64988941,91.43666721,93.06632681,94.9279549,97.75489561,103.3578788,111.2132762,128.1867346,153.6962561,222.7905271,32.57522792,42.16804229,45.50566435,55.9704375,74.31051411,80.18832605,83.79392566,86.68414522,88.94724065,90.59734585,92.38040136,94.24782867,97.35375196,103.1848465,111.7930086,129.9537142,155.7513082,227.9615634,66,a157.tif,Authentic
14.36928845,58.80584776,86.2027027,95.58124292,100.901818,105.448886,109.7668717,113.5018611,116.9459729,120.5872579,124.4907482,128.3254572,131.7257107,134.203431,136.9595404,144.7824891,157.5071209,175.883773,19.69911528,69.71438205,95.56263149,103.6794249,108.64525,113.0115175,117.1759994,120.9757512,124.1792631,127.8012893,130.9848681,134.6215137,140.3614393,144.2831364,146.5257053,150.5415385,162.3544533,181.47095,27.0288612,80.92461024,103.7292172,114.2297837,120.8760587,125.7369315,129.9084264,133.3764093,136.2285969,138.9619949,141.6932891,144.2511464,146.9913416,150.1266386,153.7589146,156.9806603,164.6586287,184.817662,67,a158.tif,Authentic
5.218562874,14.797594,21.17907428,28.45929762,36.79160598,43.08474942,50.44837352,61.24715434,116.1149862,127.450855,131.2678966,133.3642175,134.877785,136.464962,137.9223175,139.440929,141.0793009,145.2351243,19.53614393,29.29063495,36.19234504,47.67791444,56.00544856,61.73059287,68.06195717,77.72954092,129.3675622,140.2182122,142.5046394,143.7144899,144.7823812,145.8970977,147.2316178,148.3573394,150.2160814,156.4784485,7.642741544,22.07282732,38.70693748,46.72778767,63.95784107,75.30217942,82.3102174,91.23854993,129.0210929,140.7848627,143.4731348,144.6939904,145.9316772,147.1497006,148.2008146,149.3378109,151.5074176,159.2401683,68,a159.tif,Authentic
189.0524134,192.1233725,193.6687738,194.891531,195.9616109,196.8429271,197.5532298,198.1104366,199,199.5936702,200.1353874,201,201.7848621,202.6131787,203.6370829,204.8711433,206.4794658,209.0622933,116.5539833,119.5266463,121.119228,122.4647298,123.834052,125.279357,126.4057437,127.4839034,128.5028258,129.4106418,130.2137983,131,131.9431071,132.6631641,133.4196843,134.3388873,135.4664462,137.6735463,35.12119563,38.56595638,40.60815506,42.42960606,43.97396073,45.52664629,47.09180726,48.56386319,50.1765814,51.74731025,53.52589275,55.41671202,57.31715996,59.36078202,61.46636246,63.73554653,66.22409679,70.3672709,69,a16.tif,Authentic
11.64651778,27.6198414,51.06263149,71.76846307,86.6844689,94.90144036,99.57452662,102.8943195,106.1146895,109.6218374,113.3219507,116.6484868,119.8643793,123.0108971,126.7179155,132.0214706,139.9301397,162.5171549,15.03619787,31.94689,55.6100232,78.06829584,93.50636565,101.5638992,105.8583644,109.2870745,112.6916707,116.1627556,119.792577,123.3622485,126.6210012,129.7062362,133.8630846,139.8188758,148.3053353,175.096213,18.77938717,39.58715002,61.51459244,81.89140638,94.39823057,100.9128769,104.6896477,108.0607704,111.2554081,114.5482009,118.0339321,121.3842585,124.4307871,127.7390624,132.2395479,138.8973405,148.2390354,180.8102983,70,a160.tif,Authentic
